"Dis1"	"Dis2"	"Distance"	"pvalue"	"adj_pvalue"
"AlagilleSyndrome_1"	"EosinophilicEsophagitis_1"	0.0804817214101509	1.87280385815611e-09	4.21124460108927e-09
"KaposisSarcoma_1"	"LiverCancer_3"	0.0804745313585113	3.92040930054597e-13	1.02074829347126e-12
"EosinophilicEsophagitis_1"	"FamilialDysautonomia_2"	0.0804698723622315	1.35153829806564e-11	3.3124251403845e-11
"SessileSerratedPolyp"	"AdenomatousPolyps_2"	0.080414762514475	6.59489226646166e-10	1.51446463345031e-09
"CoeliacDisease_1"	"LungCancer_1"	0.0804141970732056	1.36809952965188e-12	3.48801742756819e-12
"CrohnsDisease_2"	"Keratoconus_2"	0.0803434535802156	2.75071985537255e-14	7.46823169020919e-14
"Ulcer"	"FamilialPulmonaryArterialHypertension"	0.080339498793091	2.54507741817419e-08	5.42955726308792e-08
"Keratoconus_1"	"LungCancer_2"	0.0802772192306259	3.90897572435514e-12	9.80068450490671e-12
"ParkinsonsDisease_4"	"ProstateCancer_2"	0.0802538479122362	9.32881165275104e-09	2.03348614295854e-08
"CoeliacDisease_2"	"ThyroidCancer_Papillary_3"	0.0802331619232767	2.01345936850339e-05	3.6505434944399e-05
"HuntingtonsDisease"	"Keratoconus"	0.0801963441762925	1.40920570900338e-05	2.57813692611075e-05
"FriedreichsAtaxia"	"LiverCancer_2"	0.0800880519138003	5.70900146793666e-13	1.47769447535289e-12
"SessileSerratedPolyp"	"LiverCancer_1"	0.0800595640158001	8.16481815648757e-14	2.18023477241738e-13
"FriedreichsAtaxia"	"ThyroidCancer_Papillary_2"	0.0799341812430734	3.2340950271667e-07	6.50834545738268e-07
"LiverCancer"	"HyperplasticPolyps_2"	0.0799269148046778	2.175593008306e-15	6.13810230790502e-15
"ColorectalCancer_5"	"BreastCancer_2"	0.0799111938702024	1.06337370501179e-15	3.02578824170367e-15
"UlcerativeColitis_2"	"BorreliaBurdorferiInfection_2"	0.0798393164620503	9.32161194976043e-18	2.84357642390166e-17
"AdenomatousPolyps_2"	"MuscularDystrophy_2"	0.0797998717778825	7.62028344751023e-07	1.50547957508309e-06
"AdenomatousPolyps"	"Schizophrenia"	0.0797526884325371	0.00703289127586547	0.0104526007162296
"BreastCancer_3"	"Glioblastoma_2"	0.0797270851819561	8.10247874832063e-19	2.55063463383116e-18
"Asthma"	"Glioblastoma_1"	0.0797161496910553	2.43761247526524e-15	6.86791181846231e-15
"BorreliaBurdorferiInfection_1"	"BipolarDisorder_3"	0.0796712021208795	7.82998599976314e-10	1.79307989487047e-09
"FriedreichsAtaxia"	"LungCancer"	0.0796430277704311	1.01503318295322e-13	2.70163758591568e-13
"IdiopathicPulmonaryFibrosis"	"FriedreichsAtaxia"	0.0796429559813301	6.81792693321642e-13	1.75881097305466e-12
"FacioscapulohumeralDystrophy_5"	"ColorectalCancer_5"	0.0796287873533708	0.0163966937180933	0.0234499562544379
"FamilialDysautonomia"	"HyperplasticPolyps_4"	0.0796202818705753	3.213061660513e-10	7.46623156653445e-10
"Asthma_2"	"HyperplasticPolyps_2"	0.0795624733619911	3.13123730853131e-10	7.28021539571323e-10
"HIV_1"	"Ulcer_2"	0.0795542815412335	6.03236866674655e-13	1.55975476987792e-12
"KaposisSarcoma"	"RheumatoidArthritis_2"	0.079493056120134	4.55189508290131e-08	9.58957476161765e-08
"FriedreichsAtaxia_2"	"FamilialDysautonomia_2"	0.0794857390601322	5.7477029069681e-10	1.32287377444008e-09
"Asthma"	"Glioblastoma"	0.0794597201689432	1.70615275218598e-14	4.66512532773072e-14
"DownsSyndrome"	"Asthma_3"	0.0793956873373139	4.86400859928157e-06	9.17251346080074e-06
"AmyotrophicLateralSclerosis_2"	"FriedreichsAtaxia_2"	0.0793902187423411	8.16990284766348e-08	1.6965081469575e-07
"BreastCancer_3"	"EosinophilicEsophagitis_1"	0.079109034136376	5.61306855245042e-17	1.66206198146837e-16
"LiverCancer"	"Glioblastoma_1"	0.0790701501436179	7.97484757324158e-18	2.43938843822175e-17
"AdenomatousPolyps_1"	"Ischemia_2"	0.0789279205483823	0.00254484539639242	0.00394306988588199
"MultipleSclerosis_3"	"Ischemia_1"	0.0788607980775094	0.023755333199296	0.0333088439782502
"FacioscapulohumeralDystrophy_2"	"ParkinsonsDisease_10"	0.0788409447143613	6.31197918108066e-09	1.38494762295247e-08
"HyperplasticPolyps_1"	"PosttraumaticStressDisorder_1"	0.0788337803031179	2.48887343098926e-07	5.03828149924827e-07
"LiverCancer"	"SessileSerratedPolyp"	0.0788008915589599	6.96608462877957e-13	1.79627863632629e-12
"CrohnsDisease"	"MultipleSclerosis_1"	0.0787159257807465	3.60719555275345e-14	9.75272932809856e-14
"FacioscapulohumeralDystrophy_5"	"MultipleSclerosis_3"	0.0786963307934925	0.0273688010783514	0.0380764503821022
"CrohnsDisease_1"	"BipolarDisorder_4"	0.0786941424179491	3.23625082289751e-15	9.06209084711332e-15
"LymphocyticColitis"	"Ulcer_1"	0.0786813068935109	3.53442714302712e-06	6.73010875681065e-06
"HIV"	"KaposisSarcoma"	0.0786185956425497	0.00179967399816416	0.00282184117991168
"Autism"	"LiverCancer_2"	0.0786185432519908	1.03167824253252e-10	2.44765265630116e-10
"ThyroidCancer_Papillary"	"UlcerativeColitis_1"	0.0786032717039745	9.80207561333589e-12	2.41628912157437e-11
"UlcerativeColitis"	"IdiopathicPulmonaryFibrosis"	0.0785783715514808	7.30454238750497e-16	2.08909573088661e-15
"Asthma_5"	"ProstateCancer_1"	0.0785544844662081	2.2779945898362e-05	4.11381576859732e-05
"ColorectalCancer_5"	"Schizophrenia_1"	0.0785384472051682	0.000540782102125032	0.000885818342284062
"FriedreichsAtaxia"	"LiverCancer_3"	0.0785327234461482	7.99702756199443e-13	2.05738064972112e-12
"FacioscapulohumeralDystrophy"	"Asthma"	0.0785141099502803	0.00574879890292945	0.00861271039726162
"HIV"	"Ulcer_2"	0.0784657473164078	2.10280592477618e-12	5.32094564120644e-12
"CrohnsDisease_1"	"MuscularDystrophy_4"	0.0784522043906014	3.93016500878527e-15	1.09851991327926e-14
"ChronicLymphocyticLeukemia"	"ParkinsonsDisease_1"	0.0784431092799687	2.67992032133353e-08	5.70832760127726e-08
"CrohnsDisease"	"Glioblastoma_1"	0.0784092753659777	6.52167266438763e-19	2.06248944492752e-18
"Autism"	"ParkinsonsDisease_3"	0.0783070716098328	1.60839688974669e-07	3.29216232766696e-07
"Asthma_3"	"Schizophrenia_2"	0.0783065101398119	1.898103320119e-07	3.8703586653246e-07
"LiverCancer_3"	"FamilialDysautonomia_1"	0.0782678962997918	1.48755757614475e-13	3.93550992760976e-13
"BorreliaBurdorferiInfection_2"	"BipolarDisorder_3"	0.0782568064692147	7.15162761332143e-10	1.6407850426689e-09
"IdiopathicPulmonaryFibrosis_1"	"BreastCancer_2"	0.0782548757744041	2.2534180216649e-18	7.00772612745979e-18
"HuntingtonsDisease"	"FacioscapulohumeralDystrophy_3"	0.0782274920840668	2.28062269390721e-05	4.11795812716931e-05
"HuntingtonsDisease_2"	"EosinophilicEsophagitis_1"	0.0782109641341432	7.2909577742978e-12	1.80959133314125e-11
"FamilialDysautonomia"	"LiverCancer_1"	0.0781631937458038	2.42185280583327e-12	6.11569964375856e-12
"EosinophilicEsophagitis"	"BreastCancer_3"	0.0781389198653255	2.27683556215059e-16	6.61775848385345e-16
"HIV"	"Smoker_1"	0.0780936377557359	0.000219439422764981	0.000370958047646419
"Asthma_1"	"MultipleSclerosis_1"	0.0780814796930902	4.00446215868098e-05	7.11480814519433e-05
"ColorectalCancer_3"	"BreastCancer_2"	0.0780729528932016	4.81939313658666e-15	1.34249852230833e-14
"LiverCancer"	"FamilialDysautonomia"	0.0779858593698785	1.1251767920858e-11	2.7670049360976e-11
"LiverCancer_3"	"PosttraumaticStressDisorder_2"	0.0779650744130645	6.80921786719172e-11	1.62644843296621e-10
"PosttraumaticStressDisorder"	"FamilialDysautonomia_1"	0.0779589046567671	8.69366583529271e-06	1.61521230405936e-05
"Autism"	"BreastCancer_2"	0.0779109873225259	1.32058987304212e-14	3.62294566951734e-14
"Schizophrenia"	"UlcerativeColitis_2"	0.0779047800223778	5.66507943421232e-14	1.52164083014887e-13
"LymphocyticColitis_3"	"Glioblastoma_1"	0.0778772485560199	5.519439675206e-14	1.4831688027746e-13
"ThyroidCancer_Papillary_3"	"ColorectalCancer_5"	0.0778465601543929	2.23562548358575e-05	4.04026330792389e-05
"ColorectalCancer"	"Schizophrenia_1"	0.0778008716132821	0.000751844585978672	0.00121490510430084
"Autism_2"	"AdenomatousPolyps_1"	0.0777679708733592	0.00322122084730037	0.00494750603454438
"ColorectalCancer_5"	"ParkinsonsDisease_5"	0.0777389214601956	3.55522086035163e-08	7.53885532067677e-08
"MultipleSclerosis_2"	"FamilialDysautonomia_1"	0.0777292635185825	2.78536665883286e-06	5.33428894644016e-06
"UlcerativeColitis_2"	"HIV_1"	0.0776288145194034	7.68720599707858e-14	2.05581857299205e-13
"Asthma"	"Glioblastoma_2"	0.0775757580038036	1.98379549470014e-13	5.22591807179563e-13
"MultipleSclerosis"	"KaposisSarcoma_1"	0.0775739716576349	0.000127641586095887	0.000219378967145128
"HyperplasticPolyps_1"	"LiverCancer_2"	0.0775557283119969	2.22683195073864e-13	5.85863220187923e-13
"CoeliacDisease"	"Schizophrenia_2"	0.0775119392353979	0.00341315192745861	0.00522990489394641
"CrohnsDisease"	"BipolarDisorder_1"	0.0773793332721995	6.691459519676e-13	1.72690966610872e-12
"BreastCancer"	"EosinophilicEsophagitis_1"	0.0773750055498347	1.17952872565375e-15	3.35320444094229e-15
"LiverCancer"	"FriedreichsAtaxia"	0.0773603395733212	2.73476613014309e-12	6.89456594169108e-12
"BreastCancer_3"	"SLE_1"	0.0773274478585923	8.15648195542089e-14	2.17848102183162e-13
"HIV"	"UlcerativeColitis_2"	0.0772930113663347	1.42626376274483e-13	3.77659437435315e-13
"BreastCancer"	"SLE_1"	0.0772622429107848	9.98279099273149e-13	2.5602335925144e-12
"ThyroidCancer_Papillary_2"	"FamilialPulmonaryArterialHypertension_2"	0.0772141577741347	0.00164237017075456	0.00258176566658431
"AdenomatousPolyps_1"	"ParkinsonsDisease_2"	0.0772038021619662	5.69666907538476e-09	1.25306374411767e-08
"KaposisSarcoma_1"	"ProstateCancer_2"	0.0771892343089054	0.000282942660782954	0.000473415878229344
"Asthma_3"	"LungCancer_2"	0.0771880788345819	1.04245654708918e-13	2.77223224245349e-13
"Ischemia"	"Glioblastoma_1"	0.0771296370734116	9.54808492046841e-14	2.54354044226492e-13
"KaposisSarcoma"	"FamilialDysautonomia"	0.0770991534288016	0.00010138517429639	0.000175698167836653
"LiverCancer_1"	"FamilialDysautonomia_1"	0.0770212297115543	1.65784496408116e-13	4.37756361576673e-13
"LymphocyticColitis"	"ThyroidCancer_Papillary"	0.0770148373876914	0.00272073202416489	0.0042071274257674
"AdenomatousPolyps_1"	"FamilialPulmonaryArterialHypertension_1"	0.0769601779614309	0.00387089962188873	0.00590120563643878
"BreastCancer_2"	"EosinophilicEsophagitis_1"	0.0768792428422855	1.75503795057118e-16	5.11681833731025e-16
"AlagilleSyndrome_1"	"LungCancer_2"	0.0768604893878155	3.02233247784349e-11	7.31560060170488e-11
"ColorectalCancer"	"HyperplasticPolyps_4"	0.0768019218253304	3.5106435957291e-09	7.80579563396952e-09
"FacioscapulohumeralDystrophy"	"ParkinsonsDisease_6"	0.076795595377041	1.02358439622445e-09	2.33059382489701e-09
"FacioscapulohumeralDystrophy_5"	"ColorectalCancer_1"	0.0767789520639087	0.0169973310978317	0.0242835913318361
"HyperplasticPolyps_2"	"LiverCancer_1"	0.0767481906248466	1.21598451566314e-14	3.34117717241546e-14
"ColorectalCancer_5"	"BreastCancer_1"	0.0767196620636566	9.21407398046069e-15	2.54424934524355e-14
"ParkinsonsDisease"	"ChronicLymphocyticLeukemia_2"	0.0767098439313282	1.89323251663878e-08	4.06995430016692e-08
"FacioscapulohumeralDystrophy_2"	"MultipleSclerosis_3"	0.0766961864347987	0.0315571113172127	0.0435410511208396
"UlcerativeColitis_1"	"BorreliaBurdorferiInfection_2"	0.0766731197498264	1.27109453188282e-14	3.49104625278318e-14
"EosinophilicEsophagitis"	"BreastCancer_2"	0.0766688268687685	3.22151460306132e-16	9.30424780316749e-16
"BreastCancer_2"	"EosinophilicEsophagitis_2"	0.0766408864482458	1.31950111211237e-16	3.86438770779841e-16
"LungCancer"	"HyperplasticPolyps_2"	0.076621574336238	9.30106689091804e-15	2.56596958482259e-14
"BorreliaBurdorferiInfection_1"	"ChronicObstructivePulmonaryDisease_2"	0.0766092971473929	1.14544738503785e-16	3.3594335449753e-16
"Asthma_2"	"MultipleSclerosis_2"	0.0766063217674029	0.00995939229658587	0.0145821697740812
"BreastCancer_3"	"EosinophilicEsophagitis_2"	0.0765740245437404	3.29046450124162e-16	9.49893173805818e-16
"HuntingtonsDisease"	"EosinophilicEsophagitis"	0.0765233054510524	1.3976259311518e-10	3.29365911994029e-10
"Smoker_1"	"Ischemia_1"	0.0764607739765336	0.000269425279277786	0.000451473349223747
"CrohnsDisease_1"	"Ischemia_1"	0.0764416152742663	1.85720326270676e-14	5.0713876723613e-14
"ChronicLymphocyticLeukemia_2"	"ParkinsonsDisease_4"	0.0764248304363942	4.19890182619685e-09	9.29584340314392e-09
"ColorectalCancer_2"	"ParkinsonsDisease_5"	0.0764224075308459	5.72458212136627e-08	1.19883377373325e-07
"ColorectalCancer"	"FacioscapulohumeralDystrophy_4"	0.0764189901437198	0.0272336237588085	0.037901228952774
"ChronicLymphocyticLeukemia"	"ParkinsonsDisease_8"	0.0764157028725753	4.62904064584645e-09	1.02278964440424e-08
"ColorectalCancer_1"	"Glioblastoma_2"	0.0764108868269262	8.80372517820479e-13	2.26158268718334e-12
"Glioblastoma"	"LiverCancer_2"	0.0763727136620372	3.03689271111987e-16	8.78544960440925e-16
"Asthma"	"FacioscapulohumeralDystrophy_3"	0.0763704204821904	0.00722814983197601	0.0107337371465076
"Ulcer"	"Schizophrenia"	0.0763682480228629	5.99252412235618e-08	1.25387994121256e-07
"LymphocyticColitis_2"	"Glioblastoma_2"	0.0763662499434112	2.99949273275866e-12	7.54497681889343e-12
"FamilialPulmonaryArterialHypertension_1"	"FamilialDysautonomia_1"	0.0763308425201228	1.33555417695387e-05	2.44811850471991e-05
"FamilialDysautonomia"	"HyperplasticPolyps_3"	0.0763036182482694	1.7845256981612e-08	3.84095536431061e-08
"ThyroidCancer_Papillary_1"	"ColorectalCancer_5"	0.0762950654307251	9.03181071468744e-06	1.67651965617119e-05
"ParkinsonsDisease_9"	"ProstateCancer_2"	0.0762888633228445	3.20268523146421e-07	6.4472424711842e-07
"UlcerativeColitis"	"ThyroidCancer_Papillary"	0.0762846765564878	1.19008485954783e-11	2.92195840141723e-11
"DownsSyndrome_2"	"MultipleSclerosis_1"	0.0762724790904988	0.00459793397247833	0.0069638940947975
"FacioscapulohumeralDystrophy_5"	"ColorectalCancer_2"	0.0762660468601035	0.0200152283741467	0.0283518379844456
"Autism_2"	"ParkinsonsDisease_8"	0.0762503940158056	3.0884695901444e-08	6.56606289461489e-08
"BreastCancer"	"EosinophilicEsophagitis"	0.0762292394527959	5.63177086991733e-15	1.56737807446095e-14
"KaposisSarcoma"	"Autism_2"	0.0762280257173042	0.00227945250762285	0.00354882406330868
"ChronicLymphocyticLeukemia_1"	"ParkinsonsDisease_7"	0.0761642785660832	2.81098022396625e-07	5.67540639220066e-07
"KaposisSarcoma_2"	"FamilialDysautonomia_2"	0.0760467252849955	1.71588736131905e-08	3.69580355249661e-08
"ColorectalCancer_3"	"MyotonicDystrophy_1"	0.0760465787784269	0.0238324195007083	0.0334093255274524
"IdiopathicPulmonaryFibrosis_2"	"MyotonicDystrophy_1"	0.075990395702373	8.32142642115177e-11	1.98150648860908e-10
"ChronicLymphocyticLeukemia_1"	"ColorectalCancer_1"	0.0759640697241736	0.000503126116182775	0.000826554747818008
"SLE"	"UlcerativeColitis_2"	0.0759525292833152	3.7233649981318e-13	9.7046995444324e-13
"CrohnsDisease"	"HIV_2"	0.0758117294957921	1.69413646714361e-12	4.30630891503818e-12
"AmyotrophicLateralSclerosis"	"FriedreichsAtaxia_2"	0.0757202952583967	3.59353003547805e-07	7.21870563878321e-07
"SLE"	"ParkinsonsDisease_5"	0.0756909186770424	5.31615243428205e-07	1.05756404530824e-06
"DownsSyndrome"	"Ulcer"	0.0756839815264878	1.43984943011111e-07	2.95551829363584e-07
"FacioscapulohumeralDystrophy"	"ColorectalCancer_1"	0.075661483656738	0.0186764418093208	0.0265439494873905
"Ulcer"	"EosinophilicEsophagitis"	0.0756379489339132	7.18610304551069e-12	1.78464551037501e-11
"ColorectalCancer_5"	"BreastCancer_3"	0.0756251164499452	1.06867993950387e-13	2.84074223021336e-13
"FamilialPulmonaryArterialHypertension"	"FriedreichsAtaxia_1"	0.0755994225992977	3.68730223831828e-05	6.56835704578519e-05
"LiverCancer"	"FamilialDysautonomia_1"	0.0755774223508063	1.34842685870188e-12	3.43890725579497e-12
"SLE"	"ParkinsonsDisease_7"	0.0755317689625777	4.88924268104198e-06	9.21727752449878e-06
"LymphocyticColitis"	"Glioblastoma_1"	0.0754663497782356	3.20341645960755e-13	8.36896796382733e-13
"Asthma_1"	"EosinophilicEsophagitis_1"	0.0753916332830337	9.87212272015627e-10	2.25069049910948e-09
"ThyroidCancer_Papillary_3"	"Keratoconus_1"	0.0753679433987154	0.00044570726633723	0.000735166323880824
"BipolarDisorder_4"	"EosinophilicEsophagitis_1"	0.0753479569456377	1.88707042045443e-08	4.05741550692228e-08
"EosinophilicEsophagitis"	"BipolarDisorder_3"	0.0752110186071211	9.11296768213185e-08	1.88947207386804e-07
"FriedreichsAtaxia"	"LiverCancer_1"	0.0752098304027448	3.70167417443781e-12	9.29038762850956e-12
"MuscularDystrophy_3"	"Schizophrenia_2"	0.0752049066094698	0.00444887805504783	0.00674560313664194
"BreastCancer"	"Glioblastoma_2"	0.0751385339456308	1.85951644600975e-16	5.41757889828478e-16
"BipolarDisorder_3"	"Schizophrenia_2"	0.0750884879588293	0.00456759723518505	0.00691964859709869
"ChronicLymphocyticLeukemia_1"	"ThyroidCancer_Papillary_2"	0.0749086794346793	7.98524597242474e-05	0.000139264136894136
"IdiopathicPulmonaryFibrosis"	"Ischemia"	0.0749045351296899	1.39870236956671e-09	3.16190416375898e-09
"KaposisSarcoma"	"AdenomatousPolyps_1"	0.0748404199850429	6.92567635227837e-05	0.000121300272013884
"Asthma_4"	"MultipleSclerosis_3"	0.0748126232271272	0.00119837312626349	0.00190348938353497
"ProstateCancer"	"Asthma_1"	0.0747017860738791	0.00314505988280069	0.00483414619869465
"LymphocyticColitis_1"	"ThyroidCancer_Papillary_2"	0.0746977950962436	0.00232384713062804	0.00361337401604093
"ChronicLymphocyticLeukemia"	"Cardiomyopathy_1"	0.0746954522193033	0.00013853877771917	0.000237445479886564
"BreastCancer"	"EosinophilicEsophagitis_2"	0.0746797477766881	6.38751773798196e-15	1.77410244636892e-14
"MultipleSclerosis_1"	"PosttraumaticStressDisorder_1"	0.0746452138395098	0.00656073305052373	0.00977799270615261
"AlagilleSyndrome"	"Cardiomyopathy_2"	0.074625853883313	0.00110916908544835	0.00176703890255469
"IdiopathicPulmonaryFibrosis_2"	"BreastCancer_3"	0.0745899309116842	1.96867281461639e-16	5.72882393821042e-16
"BipolarDisorder"	"CrohnsDisease_1"	0.0745711408159117	8.18409557298355e-14	2.18490874009561e-13
"AlagilleSyndrome"	"EosinophilicEsophagitis_2"	0.0745336089855856	6.00227982846161e-09	1.31910941885799e-08
"AmyotrophicLateralSclerosis_1"	"ParkinsonsDisease_8"	0.0745220075318906	3.6414445066686e-08	7.71239914600134e-08
"ColorectalCancer"	"BreastCancer_2"	0.0744790811265503	8.3905345487019e-14	2.23905122553964e-13
"Asthma_3"	"Glioblastoma_1"	0.0744423423245792	1.06363452144717e-14	2.92909681090684e-14
"CrohnsDisease_1"	"Asthma_2"	0.0744265328685687	4.06175632005579e-14	1.096487274829e-13
"UlcerativeColitis"	"BorreliaBurdorferiInfection"	0.074403934510586	3.63853101292551e-13	9.48760055402548e-13
"IdiopathicPulmonaryFibrosis"	"ThyroidCancer_Papillary"	0.0743818057463297	1.64603828350134e-10	3.87166308500467e-10
"LungCancer_1"	"Schizophrenia_1"	0.0743782088027604	1.3568470004313e-11	3.3247744880272e-11
"UlcerativeColitis_2"	"Autism_1"	0.0743702696171426	1.10938013517792e-12	2.83777307672325e-12
"ChronicObstructivePulmonaryDisease"	"Ischemia_1"	0.0743448640707152	3.29465412218919e-11	7.95911933263903e-11
"ColorectalCancer_4"	"BreastCancer_2"	0.0743328521478852	7.65730395426839e-14	2.0482664518714e-13
"HuntingtonsDisease_1"	"Keratoconus_2"	0.0743106493963537	3.3436636728754e-08	7.10002570634015e-08
"ChronicLymphocyticLeukemia"	"ParkinsonsDisease_7"	0.0742922285106448	8.12731472501574e-07	1.60307866745787e-06
"AdenomatousPolyps_1"	"ParkinsonsDisease_9"	0.074238687502905	4.17241739707367e-08	8.80970817572052e-08
"MuscularDystrophy"	"ColorectalCancer_2"	0.07422586549635	0.0235948163035727	0.0331063842382286
"RheumatoidArthritis_1"	"FamilialDysautonomia_1"	0.0741320812200624	1.39022969424562e-05	2.54493228915405e-05
"SLE"	"ParkinsonsDisease_1"	0.0741073231788332	1.1101150275952e-06	2.17433565112381e-06
"ChronicLymphocyticLeukemia"	"BreastCancer"	0.0741012768046312	2.4380993235768e-12	6.15546371547838e-12
"FacioscapulohumeralDystrophy_1"	"AdenomatousPolyps_1"	0.0740699197389794	0.00544070923143395	0.00817300686741505
"Ulcer"	"FacioscapulohumeralDystrophy_4"	0.0740364955568806	2.86833224456437e-07	5.78930306218972e-07
"LymphocyticColitis"	"ThyroidCancer_Papillary_3"	0.0740093193952425	0.000566521160911775	0.000926378290204599
"ColorectalCancer_3"	"BreastCancer_3"	0.0739638500520972	3.75099338671315e-13	9.77464280463986e-13
"BreastCancer_1"	"Glioblastoma_1"	0.0739475106128347	3.80856952301779e-17	1.1326402555416e-16
"FacioscapulohumeralDystrophy_3"	"ParkinsonsDisease_5"	0.07394627565429	9.67813484902121e-07	1.90105669064333e-06
"KaposisSarcoma_1"	"ProstateCancer_1"	0.0739457906331595	0.000509175914624427	0.00083604757615885
"ThyroidCancer_Papillary_3"	"ColorectalCancer_2"	0.0739319623676502	5.35114711388531e-05	9.43131065228777e-05
"HyperplasticPolyps_4"	"LiverCancer_3"	0.0739279656438547	2.5908307954343e-13	6.79886104349376e-13
"AdenomatousPolyps_1"	"ParkinsonsDisease_8"	0.0739074964025856	7.059721549419e-09	1.54680985495808e-08
"ColorectalCancer_2"	"BreastCancer_2"	0.0738827183087968	1.22463434121083e-13	3.25038694570889e-13
"SLE"	"ParkinsonsDisease_3"	0.0738579892574339	7.85463295629659e-07	1.55078327866103e-06
"KaposisSarcoma"	"HuntingtonsDisease_2"	0.0738491329912015	5.7173919856277e-07	1.13536731386365e-06
"Smoker"	"Cardiomyopathy_2"	0.0738477655450893	0.000247214282619656	0.000415895320036727
"UlcerativeColitis_2"	"EosinophilicEsophagitis_1"	0.0738452358475101	5.90470406503989e-15	1.64259585982749e-14
"FacioscapulohumeralDystrophy_2"	"ParkinsonsDisease_5"	0.073828820985803	1.00697170082876e-06	1.97671353160297e-06
"ChronicObstructivePulmonaryDisease"	"Ischemia"	0.0738235878626796	4.76050993794725e-11	1.14374802839154e-10
"Autism_2"	"ColorectalCancer_2"	0.0737734214194692	0.0224693088668886	0.0316208096221106
"AmyotrophicLateralSclerosis_1"	"ParkinsonsDisease_9"	0.0736652031489143	4.31108355600159e-07	8.61936816147177e-07
"Glioblastoma"	"Asthma_3"	0.0736205788208605	7.65053631249512e-14	2.04734534645481e-13
"FacioscapulohumeralDystrophy"	"Smoker_2"	0.0736165553674106	0.0197775879167054	0.0280345601792839
"HuntingtonsDisease"	"EosinophilicEsophagitis_1"	0.0736124692868024	2.22343371585456e-10	5.20491381830035e-10
"CrohnsDisease"	"SLE_2"	0.0736009106526154	8.06878442532881e-12	1.99821645659832e-11
"Smoker_2"	"Cardiomyopathy_2"	0.0735784988644349	0.000100540642858549	0.000174259130256311
"Asthma"	"MultipleSclerosis_1"	0.0735432507905013	0.000256268546542076	0.000430480834079543
"ChronicLymphocyticLeukemia_1"	"ParkinsonsDisease_3"	0.0735335162191113	8.93447672917721e-08	1.85277583080816e-07
"ColorectalCancer"	"KaposisSarcoma_2"	0.0735177265540615	1.13086045612246e-06	2.21454685118252e-06
"CrohnsDisease_2"	"DownsSyndrome_1"	0.0734717653980775	3.21182268753395e-12	8.07577706981899e-12
"ChronicLymphocyticLeukemia_1"	"ParkinsonsDisease_2"	0.07345827258591	4.29688286149594e-08	9.06473764136102e-08
"ColorectalCancer_3"	"BreastCancer_1"	0.073449196963812	1.21866340057097e-13	3.23523615694683e-13
"AlagilleSyndrome_2"	"Schizophrenia_2"	0.0734367089153334	0.00546344317455179	0.0082041561653211
"AlagilleSyndrome"	"EosinophilicEsophagitis"	0.073367562506117	1.8604805511032e-07	3.79615693697022e-07
"RheumatoidArthritis_2"	"EosinophilicEsophagitis_1"	0.0733398452184337	2.04863315496813e-10	4.8030192620665e-10
"EosinophilicEsophagitis"	"BipolarDisorder_1"	0.0732831979007247	1.92709473869685e-07	3.9268739439649e-07
"Asthma_5"	"MultipleSclerosis_3"	0.0732638499465852	1.23115823740763e-05	2.26315582277081e-05
"ColorectalCancer_1"	"HyperplasticPolyps_4"	0.0732223886861229	1.49527068262935e-08	3.22739517585918e-08
"HyperplasticPolyps"	"FamilialDysautonomia"	0.0732219783188232	1.51915478517223e-07	3.11363538165583e-07
"DownsSyndrome"	"ChronicLymphocyticLeukemia_2"	0.0731365637447017	0.0086719119619649	0.0127821720171693
"HuntingtonsDisease"	"FacioscapulohumeralDystrophy_1"	0.073115762478967	7.55966075952573e-05	0.000132028783830764
"MyotonicDystrophy"	"Ulcer"	0.0730579506680962	4.10792243179923e-07	8.22252007066996e-07
"Glioblastoma"	"LymphocyticColitis_3"	0.0730406038917974	9.07150343616689e-12	2.24158032751662e-11
"FriedreichsAtaxia"	"LungCancer_1"	0.0730203939147302	4.35341151052501e-12	1.09061059562024e-11
"FamilialPulmonaryArterialHypertension"	"ParkinsonsDisease_3"	0.072991370628974	1.05929793566305e-06	2.07711429027339e-06
"Schizophrenia_2"	"SLE_2"	0.0729900436245688	0.00553786760602711	0.0083118622116537
"HuntingtonsDisease_1"	"MuscularDystrophy_2"	0.0729793337930579	5.64772396715817e-08	1.18394594668915e-07
"Autism_2"	"LungCancer_1"	0.0729578877083044	1.35223071730543e-10	3.18790009105613e-10
"CoeliacDisease"	"Glioblastoma_2"	0.0729115685832173	2.73784794456125e-11	6.64004941545688e-11
"LiverCancer_3"	"FamilialDysautonomia_2"	0.0729068138851812	3.0786247750854e-11	7.4474666102714e-11
"UlcerativeColitis_1"	"HyperplasticPolyps_4"	0.0728649519041984	1.08030912848801e-12	2.76542972666568e-12
"Schizophrenia"	"BreastCancer_2"	0.0728443799838123	4.12130676421178e-13	1.0721490331903e-12
"ParkinsonsDisease_3"	"FamilialPulmonaryArterialHypertension_2"	0.0727749677276974	1.14004663087805e-06	2.23083310550529e-06
"ColorectalCancer_2"	"MuscularDystrophy_3"	0.0727454527021627	0.0262041589043559	0.036551107392578
"LungCancer"	"MyotonicDystrophy_2"	0.0727296250613439	4.01331446225381e-10	9.29422965708638e-10
"HIV"	"Ulcer"	0.0727194030169788	4.64659067652454e-07	9.26760102872883e-07
