"Dis1"	"Dis2"	"Distance"	"pvalue"	"adj_pvalue"
"Asthma"	"IdiopathicPulmonaryFibrosis"	-0.0861189368339543	2.25952404823214e-13	6.30364033838011e-13
"ProstateCancer"	"ChronicLymphocyticLeukemia"	-0.0868148532270658	0.00536911669647504	0.00797177326459684
"ChronicLymphocyticLeukemia"	"Glioblastoma"	-0.0873365325470169	6.83498586018375e-17	2.20126750497094e-16
"RheumatoidArthritis"	"LungCancer"	-0.0890070222938841	1.89387933119839e-14	5.62385862416878e-14
"LungCancer"	"HuntingtonsDisease"	-0.0895361292142298	3.21856377403908e-17	1.04424513557712e-16
"ColorectalCancer"	"Keratoconus"	-0.0913839186267675	0.00823602095255227	0.0119252138089848
"DownsSyndrome"	"LiverCancer"	-0.0935498207953403	8.34720911911245e-15	2.50416273573374e-14
"HIV"	"IdiopathicPulmonaryFibrosis"	-0.094332004603385	2.31213151373103e-14	6.84265947982562e-14
"HyperplasticPolyps"	"PosttraumaticStressDisorder"	-0.0951667727539704	4.28107825482896e-10	1.0534338627051e-09
"FacioscapulohumeralDystrophy"	"ChronicLymphocyticLeukemia"	-0.0953248719067844	0.00222740093819875	0.00346572508323641
"ColorectalCancer"	"FamilialPulmonaryArterialHypertension"	-0.0958897553438985	0.00555238523897335	0.00821602950902138
"LiverCancer"	"HuntingtonsDisease"	-0.0965073797921484	7.79985108310476e-19	2.70065990071137e-18
"CrohnsDisease"	"ProstateCancer"	-0.0982825570042528	6.53177495352221e-20	2.31653233169452e-19
"Keratoconus"	"BreastCancer"	-0.0989844731155154	6.05878616366083e-20	2.15751897535239e-19
"Cardiomyopathy"	"Glioblastoma"	-0.101120605211249	2.35764663701887e-21	8.49917059271001e-21
"HuntingtonsDisease"	"FriedreichsAtaxia"	-0.101845387773584	5.25519188535266e-13	1.44765663256885e-12
"DownsSyndrome"	"BorreliaBurdorferiInfection"	-0.102707907329644	1.83052496765002e-12	4.93396883588128e-12
"BreastCancer"	"FamilialPulmonaryArterialHypertension"	-0.103574244577955	1.0744339510173e-21	3.9713254898361e-21
"BipolarDisorder"	"SessileSerratedPolyp"	-0.104162908634768	4.48067348251185e-08	9.81267492670094e-08
"BipolarDisorder"	"FriedreichsAtaxia"	-0.104222329247463	6.4938338609262e-08	1.40223289654195e-07
"CrohnsDisease"	"PosttraumaticStressDisorder"	-0.104602709736988	2.34205611915919e-22	8.76769726659594e-22
"AdenomatousPolyps"	"AlagilleSyndrome"	-0.105600127109709	0.0026516234235769	0.00408947556171368
"LymphocyticColitis"	"BorreliaBurdorferiInfection"	-0.105601388903777	4.7147100416161e-13	1.30286624493871e-12
"FacioscapulohumeralDystrophy"	"FriedreichsAtaxia"	-0.106595534939745	3.23153785208697e-08	7.13054699855965e-08
"Cardiomyopathy"	"LungCancer"	-0.107736159277947	1.24552439239042e-20	4.47163675300822e-20
"Ulcer"	"BreastCancer"	-0.109321445605686	7.88043726606718e-30	3.69158451608281e-29
"ChronicLymphocyticLeukemia"	"Autism"	-0.111022426356932	0.000352513323030399	0.000578280282724026
"EosinophilicEsophagitis"	"CoeliacDisease"	-0.112425559920441	1.227598291267e-15	3.77324948473647e-15
"BreastCancer"	"HuntingtonsDisease"	-0.11250399337127	1.0425754937207e-28	4.63602097715396e-28
"Cardiomyopathy"	"ThyroidCancer_Papillary"	-0.113372376438594	4.37487588866792e-06	8.41036189549127e-06
"MuscularDystrophy"	"ThyroidCancer_Papillary"	-0.114371610132777	8.2070188926003e-06	1.53076955173644e-05
"CoeliacDisease"	"FriedreichsAtaxia"	-0.11451165793762	2.8227234346501e-09	6.66497501011721e-09
"Schizophrenia"	"RheumatoidArthritis"	-0.115087039135661	0.0315997943979973	0.0428504951898539
"ChronicLymphocyticLeukemia"	"KaposisSarcoma"	-0.115523832466804	8.00746121607509e-09	1.8219574091641e-08
"LungCancer"	"UlcerativeColitis"	-0.116262775593326	5.0621294517157e-34	2.63953892839462e-33
"ChronicObstructivePulmonaryDisease"	"LungCancer"	-0.117222655346469	5.31294628146834e-36	2.89077077178029e-35
"BipolarDisorder"	"ChronicLymphocyticLeukemia"	-0.119467836765297	0.000124214277427555	0.000211284868012696
"Keratoconus"	"Asthma"	-0.12064525052184	2.11160657827836e-05	3.82183339374347e-05
"Cardiomyopathy"	"HuntingtonsDisease"	-0.121494521185931	1.97835562066615e-11	5.11221098437625e-11
"PosttraumaticStressDisorder"	"UlcerativeColitis"	-0.122104862335343	5.86841153582502e-25	2.34736461433001e-24
"BreastCancer"	"RheumatoidArthritis"	-0.124016733264239	1.8303704230032e-30	8.71415483995004e-30
"MultipleSclerosis"	"Cardiomyopathy"	-0.126380122175922	0.00952240914162419	0.0137197868553664
"BreastCancer"	"Ischemia"	-0.126544259106698	1.15898103985887e-31	5.73597395997948e-31
"ChronicLymphocyticLeukemia"	"Ischemia"	-0.128014138244093	3.78196848710056e-05	6.65261926646604e-05
"MuscularDystrophy"	"BreastCancer"	-0.129693496989996	3.50256756637416e-33	1.80485246361398e-32
"MyotonicDystrophy"	"HuntingtonsDisease"	-0.130233655035389	1.54284762788244e-12	4.19731218020192e-12
"Asthma"	"HuntingtonsDisease"	-0.131895642175928	1.10758008101626e-16	3.52814600352816e-16
"DownsSyndrome"	"LungCancer"	-0.133682676767153	7.96157272181166e-31	3.83205368368517e-30
"BipolarDisorder"	"LiverCancer"	-0.133980017705088	9.15757136492448e-29	4.09287373248666e-28
"AdenomatousPolyps"	"RheumatoidArthritis"	-0.134427945660062	0.000128000896707272	0.000217303847898392
"AlagilleSyndrome"	"FamilialDysautonomia"	-0.135237037082099	9.57908098406218e-06	1.76658419832389e-05
"ChronicLymphocyticLeukemia"	"UlcerativeColitis"	-0.135279981378861	2.71896975253206e-32	1.35330539955573e-31
"HyperplasticPolyps"	"HIV"	-0.135721616692732	4.45169875203641e-19	1.55366060031231e-18
"ChronicObstructivePulmonaryDisease"	"ChronicLymphocyticLeukemia"	-0.13611323803147	6.35283118199976e-36	3.43523463915543e-35
"ChronicObstructivePulmonaryDisease"	"ProstateCancer"	-0.137755597357257	7.54567990982257e-35	3.9819371090389e-34
"PosttraumaticStressDisorder"	"SessileSerratedPolyp"	-0.140051179477437	1.68061188563759e-13	4.73381354282485e-13
"MuscularDystrophy"	"Asthma"	-0.142468296699517	4.92183160238454e-07	9.91155053721576e-07
"ChronicObstructivePulmonaryDisease"	"ThyroidCancer_Papillary"	-0.143137288223381	4.88173341849233e-41	2.9290400510954e-40
"ChronicLymphocyticLeukemia"	"IdiopathicPulmonaryFibrosis"	-0.146660292693343	3.5850184001411e-35	1.90331885971128e-34
"ChronicLymphocyticLeukemia"	"FamilialDysautonomia"	-0.147164216690674	3.43655296337142e-11	8.77673584814392e-11
"LymphocyticColitis"	"HuntingtonsDisease"	-0.148480541627971	6.93491455066012e-16	2.16963755227795e-15
"ThyroidCancer_Papillary"	"Keratoconus"	-0.148689191327727	6.20420054601645e-09	1.42274337128545e-08
"EosinophilicEsophagitis"	"SessileSerratedPolyp"	-0.150319860492945	9.9282141714996e-35	5.20785366121776e-34
"ParkinsonsDisease"	"BorreliaBurdorferiInfection"	-0.152557523241248	1.36813564073844e-41	8.38102672228582e-41
"AlagilleSyndrome"	"UlcerativeColitis"	-0.153201846208025	1.73194750610287e-38	9.91624846631447e-38
"CrohnsDisease"	"MyotonicDystrophy"	-0.15434373383469	5.36359447441455e-47	3.64225485239314e-46
"Cardiomyopathy"	"IdiopathicPulmonaryFibrosis"	-0.154482974610115	1.99234347868347e-36	1.09766848259542e-35
"ChronicLymphocyticLeukemia"	"HuntingtonsDisease"	-0.154762820990294	1.64712761597854e-21	5.98706967467717e-21
"AdenomatousPolyps"	"SLE"	-0.156349714708792	8.01061840234813e-06	1.50263420138265e-05
"Asthma"	"RheumatoidArthritis"	-0.157919711757303	2.38604030871502e-08	5.29157293780849e-08
"Keratoconus"	"SessileSerratedPolyp"	-0.158059501143571	7.99394332795516e-17	2.56508950743177e-16
"ChronicObstructivePulmonaryDisease"	"CoeliacDisease"	-0.158711845348987	7.87409722215927e-46	5.22553724743297e-45
"HIV"	"FamilialDysautonomia"	-0.160961235113466	1.31894862661603e-07	2.77074099979771e-07
"DownsSyndrome"	"HuntingtonsDisease"	-0.162405975094458	6.82837006374232e-19	2.37367149834852e-18
"ProstateCancer"	"FriedreichsAtaxia"	-0.163013852824096	2.11706640665585e-17	6.91996332921838e-17
"AmyotrophicLateralSclerosis"	"LungCancer"	-0.163352888141838	2.82127795625482e-45	1.85822518020994e-44
"ChronicLymphocyticLeukemia"	"Keratoconus"	-0.164686571688595	1.1111693798621e-07	2.35686289772203e-07
"SessileSerratedPolyp"	"RheumatoidArthritis"	-0.165832121117248	2.1977692917254e-18	7.46219340911416e-18
"Ulcer"	"PosttraumaticStressDisorder"	-0.1661222721695	5.22666464632368e-31	2.54364346121086e-30
"ChronicObstructivePulmonaryDisease"	"HyperplasticPolyps"	-0.178848240102211	1.25101703795584e-72	1.24533059687422e-71
"ChronicLymphocyticLeukemia"	"AmyotrophicLateralSclerosis"	-0.178980398562941	7.42128175765227e-09	1.69740021402177e-08
"HyperplasticPolyps"	"AmyotrophicLateralSclerosis"	-0.180044348851773	1.41644567762377e-32	7.13107134251965e-32
"Smoker"	"ProstateCancer"	-0.18255283201145	4.51920776037339e-06	8.66263894548597e-06
"MyotonicDystrophy"	"UlcerativeColitis"	-0.183880284662727	5.97597757742437e-55	4.552135963325e-54
"PosttraumaticStressDisorder"	"FriedreichsAtaxia"	-0.186460427604208	2.28285563582795e-22	8.58275337761925e-22
"Smoker"	"Autism"	-0.186639557456742	2.48572464939997e-06	4.83887731749861e-06
"Asthma"	"AmyotrophicLateralSclerosis"	-0.187301958908697	3.14141331682205e-11	8.04642709221086e-11
"BipolarDisorder"	"ThyroidCancer_Papillary"	-0.189607396995125	1.03249012950469e-13	2.95575605701344e-13
"ThyroidCancer_Papillary"	"AmyotrophicLateralSclerosis"	-0.190507054627874	7.71477990721524e-14	2.24523162748191e-13
"Cardiomyopathy"	"Asthma"	-0.191652021746981	1.042161928876e-12	2.84403068440928e-12
"ChronicObstructivePulmonaryDisease"	"FacioscapulohumeralDystrophy"	-0.19191059105172	1.46216512454921e-66	1.37726521409151e-65
"AdenomatousPolyps"	"Smoker"	-0.197945184309426	8.61927635903424e-14	2.4919096008297e-13
"MyotonicDystrophy"	"FriedreichsAtaxia"	-0.19946638808987	2.00112411822424e-25	8.153417337509e-25
"AlagilleSyndrome"	"IdiopathicPulmonaryFibrosis"	-0.199855947285925	1.0193313941317e-59	8.19205780971899e-59
"ParkinsonsDisease"	"ChronicObstructivePulmonaryDisease"	-0.201752330065248	2.87576579878176e-92	3.49884838851781e-91
"ThyroidCancer_Papillary"	"RheumatoidArthritis"	-0.203561076396743	1.29273269586202e-15	3.95955888662634e-15
"BipolarDisorder"	"HyperplasticPolyps"	-0.20609474385279	2.41942181876424e-42	1.50313015123225e-41
"BorreliaBurdorferiInfection"	"MyotonicDystrophy"	-0.209505870889754	1.84591439343209e-47	1.26329766300508e-46
"AlagilleSyndrome"	"HuntingtonsDisease"	-0.210444085217149	1.20675083490082e-30	5.77657776706624e-30
"ChronicLymphocyticLeukemia"	"RheumatoidArthritis"	-0.21105293955973	8.34781536866875e-12	2.19600188076692e-11
"CrohnsDisease"	"LungCancer"	-0.211529524631639	1.401665663192e-117	2.40756690383567e-116
"EosinophilicEsophagitis"	"FamilialPulmonaryArterialHypertension"	-0.211862363377572	3.33001351879352e-52	2.49324089099412e-51
"EosinophilicEsophagitis"	"HyperplasticPolyps"	-0.214117095876905	8.42711218074417e-79	8.8941569522071e-78
"EosinophilicEsophagitis"	"Smoker"	-0.22104041795883	5.13949673105458e-61	4.20766274430263e-60
"Cardiomyopathy"	"BreastCancer"	-0.223709170356572	2.08971894173703e-97	2.73222954173379e-96
"ChronicObstructivePulmonaryDisease"	"Asthma"	-0.231016544028492	2.43583951385611e-104	3.61660239684398e-103
"Smoker"	"HuntingtonsDisease"	-0.234397538550692	6.08501624384253e-44	3.89085710190223e-43
"ChronicObstructivePulmonaryDisease"	"AlagilleSyndrome"	-0.242028365643808	6.40993177136459e-106	1.00269646994918e-104
"LymphocyticColitis"	"SessileSerratedPolyp"	-0.243887267503723	1.79211034391756e-38	1.01940822160505e-37
"ParkinsonsDisease"	"Cardiomyopathy"	-0.244127986353689	1.94402328113695e-63	1.72016605482421e-62
"BreastCancer"	"UlcerativeColitis"	-0.251106366288967	9.89826460826105e-163	2.62753933237475e-161
"ChronicLymphocyticLeukemia"	"CoeliacDisease"	-0.255012968431951	1.0410075970393e-16	3.32818487228623e-16
"ChronicObstructivePulmonaryDisease"	"PosttraumaticStressDisorder"	-0.256487922684799	3.71080693490472e-119	6.50133374995306e-118
"ChronicLymphocyticLeukemia"	"SLE"	-0.257647760853395	4.74463479180387e-17	1.53369006554251e-16
"MuscularDystrophy"	"FriedreichsAtaxia"	-0.267206223987158	5.37881100580153e-45	3.51629734409115e-44
"Cardiomyopathy"	"HyperplasticPolyps"	-0.269260087737127	7.98515414396984e-74	8.13371515129951e-73
"BipolarDisorder"	"Smoker"	-0.271222916444752	5.75461169291094e-12	1.52297276223262e-11
"CrohnsDisease"	"BreastCancer"	-0.276323295266375	9.65304779404194e-211	2.81868995586025e-209
"HyperplasticPolyps"	"Keratoconus"	-0.281346234704867	8.02539089401146e-79	8.57346636970004e-78
"ParkinsonsDisease"	"Keratoconus"	-0.300119413502801	2.30794122455701e-94	2.88822358958849e-93
"LymphocyticColitis"	"HyperplasticPolyps"	-0.31845379037515	1.21554502475282e-101	1.71744748658624e-100
"HyperplasticPolyps"	"RheumatoidArthritis"	-0.319455869050983	2.63788955951014e-102	3.78818238382112e-101
"Smoker"	"RheumatoidArthritis"	-0.337012693814692	5.18493973203826e-18	1.73359053636088e-17
"BreastCancer"	"AmyotrophicLateralSclerosis"	-0.349611110078439	1.04894478035353e-242	3.82864844829039e-241
"ParkinsonsDisease"	"RheumatoidArthritis"	-0.361697091197414	3.21977859790661e-139	6.41028648128679e-138
"Cardiomyopathy"	"MyotonicDystrophy"	-0.364291613271776	1.62786658637046e-05	2.96468010324433e-05
"AdenomatousPolyps"	"FriedreichsAtaxia"	-0.368251543549101	2.89943947906298e-104	4.23318163943196e-103
"ChronicObstructivePulmonaryDisease"	"BreastCancer"	-0.372060259621911	0	0
"Smoker"	"AmyotrophicLateralSclerosis"	-0.386084046534868	1.19491603095344e-23	4.67297519247865e-23
"AdenomatousPolyps"	"Keratoconus"	-0.386373517003884	3.95444532720323e-30	1.86241618636023e-29
"AdenomatousPolyps"	"AmyotrophicLateralSclerosis"	-0.399200779588465	2.65633381337516e-32	1.32968481172379e-31
"Cardiomyopathy"	"AdenomatousPolyps"	-0.410592070313559	2.99693590039126e-39	1.7502105658285e-38
"ChronicObstructivePulmonaryDisease"	"MyotonicDystrophy"	-0.434571630438537	0	0
"ChronicObstructivePulmonaryDisease"	"AdenomatousPolyps"	-0.446411262622531	0	0
"LymphocyticColitis"	"Ischemia"	-1	0	0
"HIV"	"Ischemia"	-1	0	0
